District,Lat_Y,Long_X,Loc_ID,Name,NIDID,DataURL,DamSummaryURL,WQReportURL,LocSummaryURL,AnnualVarURL
LRP,40.613347,-79.717235,17055111,"L/D-4, Natrona",PA00114,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=17055111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=17055111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=17055111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=17055111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=17055111
LRP,40.683574,-79.666432,16534111,"L/D-5, Freeport",PA00115,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16534111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16534111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16534111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16534111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16534111
LRP,40.716029,-79.578871,17133111,"L/D-6, Clinton",PA00116,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=17133111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=17133111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=17133111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=17133111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=17133111
LRP,40.819577,-79.528443,16961111,"L/D-7, Kittanning",PA00117,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16961111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16961111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16961111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16961111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16961111
LRP,40.895511,-79.477811,16550111,"L/D-8, Mosgrove",PA00118,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16550111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16550111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16550111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16550111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16550111
LRP,40.956317,-79.548752,16852111,"L/D-9, Rimer",PA00119,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16852111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16852111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16852111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16852111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16852111
LRP,40.456813,-79.451366,16696111,Loyalhanna Lake,PA00106,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16696111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16696111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16696111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16696111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16696111
LRP,40.921723,-79.277871,16701111,Mahoning Creek Lake,PA00107,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16701111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16701111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16701111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16701111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16701111
LRP,40.002267,-79.959644,16467111,Maxwell L/D,PA00123,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16467111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16467111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16467111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16467111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16467111
LRP,41.156137,-81.079064,17023111,Michael J Kirwan Dam & Reservoir,OH00030,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=17023111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=17023111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=17023111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=17023111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=17023111
LRP,40.65064,-80.386007,16460111,Montgomery L/D,PA00128,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16460111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16460111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16460111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16460111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16460111
LRP,39.619707,-79.96875,17040111,Morgantown L/D,WV06106,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=17040111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=17040111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=17040111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=17040111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=17040111
LRP,41.300082,-80.757307,16721111,Mosquito Creek Lake,OH00031,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16721111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16721111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16721111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16721111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16721111
LRP,40.528296,-80.625176,16731111,New Cumberland L/D,WV02901,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16731111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16731111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16731111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16731111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16731111
LRP,39.564546,-80.050676,16855111,Opekiska L/D,WV06108,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16855111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16855111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16855111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16855111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16855111
LRP,40.15031,-80.703054,16911111,Pike Island L/D,WV06908,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16911111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16911111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16911111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16911111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16911111
LRP,39.727118,-79.911085,16747111,Point Marion L/D,PA00125,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16747111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16747111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16747111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16747111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16747111
LRP,41.264534,-80.462221,16766111,Shenango River Lake,PA00111,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16766111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16766111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16766111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16766111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16766111
LRP,39.003297,-80.474033,17130111,Stonewall Jackson Lake,WV04114,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=17130111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=17130111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=17130111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=17130111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=17130111
LRP,41.475442,-79.445372,16798111,Tionesta Lake,PA00110,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16798111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16798111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16798111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16798111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16798111
LRP,39.312916,-80.033642,17172111,Tygart Lake,WV09101,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=17172111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=17172111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=17172111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=17172111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=17172111
LRP,41.920499,-79.900258,16806111,Union City Dam,PA00103,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16806111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16806111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16806111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16806111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16806111
LRP,41.697215,-80.102144,16815111,Woodcock Creek Lake,PA00108,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16815111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16815111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16815111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16815111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16815111
LRP,39.798447,-79.369061,16525111,Youghiogheny River Lake,PA00109,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=16525111&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=16525111&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=16525111&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=16525111&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=16525111
MVK,34.75722222,-90.12443889,120013,Arkabutla,MS01496,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=120013&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=120013&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=120013&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=120013&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=120013
MVK,34.15796111,-89.9038,342013,"Enid Lake And Dam, Ms",MS01495,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=342013&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=342013&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=342013&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=342013&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=342013
MVK,33.80861111,-89.77055556,355013,"Grenada Lake And Dam, Ms",MS01494,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=355013&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=355013&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=355013&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=355013&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=355013
MVK,31.2533706,-91.9570065,566013,Red L&D #1,LA00584,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=566013&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=566013&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=566013&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=566013&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=566013
MVK,34.39923611,-89.78671111,327013,"Sardis Lake And Dam, Ms",MS01493,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=327013&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=327013&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=327013&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=327013&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=327013
